"insCode","cSecVal","lSecVal","cSoSecVal","lSoSecVal","cValMne","lVal18","cSocCSAC","lSoc30","yMarNSC","yVal","lVal30","lVal18AFC","cIsin","zTitad","baseVol","instrumentID","cgrValCot","cComVal","lastDate","sourceID","flowTitle","cgrValCotTitle"
"68629328102697289","44","محصولات شيميايي","4424","توليد شوينده ها، عطر و محصولات آرايشي","PAKX1","Paxan-R","PAKS","پاكسان‌","NO","400","ح . پاكسان‌","شپاكساح","IRR1PAKS0109","0.0","0","IRR1PAKS0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"68635710163497089","64","مخابرات","6420","مخابرات","HMRZ1","Iran Mobil Tele","HMRZ","شركت ارتباطات سيار ايران","NO","300","شركت ارتباطات سيار ايران","همراه","IRO1HMRZ0007","0.0","0","IRO1HMRZ0001","N2","5","0","0","","بازار دوم بورس"
"68644622102682218","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6603","بيمه غيرزندگي","SREP1","Saman Reinsurance","SREP","بيمه اتكايي سامان 50% تاديه","NO","309","بيمه اتكايي سامان 50% تاديه","اتكاسا","IRO7SREP0000","0.0","0","IRO7SREP0001","16","7","0","0","","-'"
"68703340349873109","21","محصولات كاغذي","2109","توليد ساير محصولات كاغذ و مقوا","KGHX1","Ghaemshahr P.-R","KGHM","كاغذسازي‌ قايمشهر","NO","400","ح . كاغذسازي‌ قايمشهر","چكاغذح","IRR1KGHM0109","0.0","0","IRR1KGHM0101","N4","4","0","0","","بازار چهارم بورس"
"68708769838923502","28","ساخت محصولات فلزي","2813","توليد مواد بخار به جز ديگهاي بخار مركزي","AZAX1","Azarab Ind.-R","AZAB","صنايع‌ آذرآب‌","NO","400","ح . صنايع‌ آذرآب‌","فاذرح","IRR1AZAB0108","0.0","0","IRR1AZAB0101","N2","5","0","0","","بازار دوم بورس"
"68725299442421022","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","O10Q1","SOV.GMR109SP231011","SO10","مرابحه عام دولت109-ش.خاص0207","NO","706","مرابحه عام دولت109-ش.خ020719","اراد109","IRB4SO100279","0.0","0","IRB4SO100271","17","4","0","0","","-'"
"68798377122760225","70","انبوه سازي، املاك و مستغلات","7010","املاك و مستغلات با ملك خود يا ليزينگ شده","BSTX1","Int. Const.-R","BSTE","بين‌المللي‌توسعه‌ساختمان","NO","400","ح . بين‌المللي‌توسعه‌ساختمان","ثاختح","IRR1BSTE0102","0.0","0","IRR1BSTE0101","N2","5","0","0","","بازار دوم بورس"
"68870496728320072","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","OS221","Kohgiloyeh Inv.","OS22","س.عدالت ا. كهگيلويه وبويراحمد","NO","300","س.عدالت ا. كهگيلويه وبويراحمد","وسكهبو","IRO1OS220008","0.0","0","IRO1OS220001","N2","5","0","0","","بازار دوم بورس"
"68882686368743821","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","EMPI1","Mapna Investment","EMPI","سرمايه گذاري كاركنان گروه مپنا","NO","319","سرمايه گذاري كاركنان گروه مپنا","وكمپنا","IROTEMPI0007","0.0","0","IROTEMPI0001","OT","7","0","0","","بازار توافقی فرابورس"
"68890878790107680","54","ساير محصولات كاني غيرفلزي","5410","توليد شيشه","MIGX1","Mina Glass-R","MIGP","شيشه سازي مينا","NO","404","ح . شيشه سازي مينا","كميناح","IRR7MIGP0107","0.0","0","IRR7MIGP0101","16","7","0","0","","-'"
"68902730683412061","69","اوراق تامين مالي","6946","اوراق منفعت دولتي با ضمانت دولت","S84Q1","SOV.MNF84SP230727","SF84","منفعت دولت8-شرايط خاص ساير","NO","706","منفعت دولت8-ش.خاص ساير0205","افاد84","IRB4SF840255","0.0","0","IRB4SF840251","17","4","0","0","","-'"
"68909035712962732","70","انبوه سازي، املاك و مستغلات","7010","املاك و مستغلات با ملك خود يا ليزينگ شده","BGHZ1","Baghmishe","BGHZ","شهرسازي و خانه سازي باغميشه","NO","303","شهر سازي و خانه سازي باغميشه","ثباغ","IRO3BGHZ0001","0.0","0","IRO3BGHZ0001","1Z","1","0","0","","بازار اول فرابورس"
"68923188291458394","82","فعاليت پشتيباني اجرائي اداري وحمايت كسب","8299","فعاليت حمايت از مشاغل ديگر","ZF511","Fars Co.","ZF51","توسعه صادرات فارس","NO","303","توسعه صادرات فارس","توسعه فارس","IRO3ZF510002","0.0","0","IRO3ZF510001","Z1","5","0","0","","بازار سوم فرابورس"
"68931850646832531","21","محصولات كاغذي","2102","توليد كاغذ و مقواي موجدار و محفظه آنها","BPRP1","Pars Packing","BPRP","بسته‌ بندي‌ پارس","NO","309","بسته‌ بندي‌ پارس","چبسپا","IRO7BPRP0006","0.0","0","IRO7BPRP0001","L1","7","0","0","","بازار پایه قرمز فرابورس"
"68941822863885255","72","رايانه و فعاليت‌هاي وابسته به آن","7220","مشاوره و تهيه نرم افزار","RYHZ1","Rayan Hamafza","RYHZ","رايان هم افزا","NO","303","رايان هم افزا","رافزا","IRO3RYHZ0001","0.0","0","IRO3RYHZ0001","1Z","1","0","0","","بازار اول فرابورس"
"68954282072063365","74","خدمات فني و مهندسي","7421","فعاليتهاي ساختماني و مشاوره فني مرتبط","GEMX1","General Mechanic-R","GEMZ","جنرال مكانيك","NO","403","ح.جنرال مكانيك","رنيكح","IRR3GEMZ0103","0.0","0","IRR3GEMZ0101","Z1","3","0","0","","بازار دوم فرابورس"
"68980134713666314","67","فعاليتهاي كمكي به نهادهاي مالي واسط","6712","فعاليتهاي مرتبط با اوراق بهادار","ZF351","CDS","ZF35","سپرده گذاري مركزي اوراق بهادار","NO","303","سپرده گذاري مركزي اوراق بهادار","سپرده گذاري","IRO3ZF350003","0.0","0","IRO3ZF350001","Z1","5","0","0","","بازار سوم فرابورس"
"68986971854582865","17","منسوجات","1722","توليد و فروش فرش و قالي","FPRX1","Pars Carpet-R","FPRS","فرش‌ پارس‌","NO","400","ح . فرش‌ پارس‌","نفرشح","IRR1FPRS0107","0.0","0","IRR1FPRS0101","N4","4","0","0","","بازار چهارم بورس"
"68988189377087383","42","محصولات غذايي و آشاميدني به جز قند و شكر","4214","توليد روغن هاي حيواني و نباتي","RNPS1","Pars Veg. Oil","RNPS","روغن‌ نباتي‌ پارس‌","NO","300","روغن‌ نباتي‌ پارس‌","غپارس","IRO1RNPS0005","0.0","0","IRO1RNPS0001","N4","4","0","0","","بازار چهارم بورس"
"68994573424108746","25","لاستيك و پلاستيك","2511","توليد تاير و بازسازي تايرهاي لاستيكي","ARTP1","Artavil Tire","ARTP","مجتمع‌صنعتي‌آرتاويل‌تاير","NO","309","مجتمع‌صنعتي‌آرتاويل‌تاير","پارتا","IRO7ARTP0003","0.0","0","IRO7ARTP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"68995806996389257","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MK201","Bank Maskan","MSKZ","بانك مسكن","NO","303","امتياز تسهيلات مسكن ارديبهشت91","تسه9102","IRO3MSZ91021","0.0","0","IRO3MSZ91021","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"69018118187907177","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB481","TreasuryBill200107","TB48","اسنادخزانه اسلامي-م17بودجه1397","NO","306","اسنادخزانه-م17بودجه97-981017","اخزا717","IRB3TB4898A8","0.0","0","IRB3TB4898A1","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"69067576215760005","68","صندوق سرمايه گذاري قابل معامله","6811","صندوق سرمايه گذاري در سهام","SSKF1","Sepand CharismaETF","SSKF","صندوق س.سپند كاريزما-س","NO","305","صندوق س.سپند كاريزما-س","كاريس","IRT3SSKF0006","0.0","0","IRT3SSKF0001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"69090868458637360","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","IRDR1","Iran Darou","IRDR","‌ايران‌دارو","NO","300","ايران‌دارو","ديران","IRO1IRDR0007","0.0","0","IRO1IRDR0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"69143674941561637","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","IPTR1","S*Ir.Inv.Petr.","IPTR","گ.س.وت.ص.پتروشيمي خليج فارس","NO","300","گ.س.وت.ص.پتروشيمي خليج فارس","پترول","IRO1IPTR0001","0.0","0","IRO1IPTR0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"69157168851466086","65","واسطه‌گري‌هاي مالي و پولي","6599","ساير واسطه هاي مالي","VAVX1","AVin Invest.Co-R","VAVP","سرمايه گذاري آوين","NO","404","ح.سرمايه گذاري آوين","وآوينح","IRR7VAVP0105","0.0","0","IRR7VAVP0101","L1","7","0","0","","بازار پایه قرمز فرابورس"
"69171897374421261","72","رايانه و فعاليت‌هاي وابسته به آن","7220","مشاوره و تهيه نرم افزار","TOTZ1","Tosan Techno","TOTZ","توسعه فن افزار توسن","NO","303","توسعه فن افزار توسن","فن افزار","IRO3TOTZ0007","0.0","0","IRO3TOTZ0001","71","3","0","0","","-'"
"69192306313524921","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","O16Q1","SOV.GMR115SP270921","SO16","مرابحه عام دولت115-ش.خاص0606","NO","706","مرابحه عام دولت115-ش.خ060630","اراد115","IRB4SO160661","0.0","0","IRB4SO160661","17","4","0","0","","-'"
"69259498999037661","27","فلزات اساسي","2710","توليد آهن و فولاد پايه","LSDX1","Sadid Group-R","LSDD","لوله‌وتجهيزات‌ سديد","NO","400","ح . لوله و تجهيزات سديد","فسديدح","IRR1LSDD0109","0.0","0","IRR1LSDD0101","N2","5","0","0","","بازار دوم بورس"
"69269812100441623","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","DSZX1","Sobhan Pharm-R","DSOZ","سبحان دارو","NO","403","ح.سبحان دارو","سبحانح","IRR3DSOZ0108","0.0","0","IRR3DSOZ0101","Z1","1","0","0","","بازار اول فرابورس"
"69346121151684830","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","G23Q1","SOV.GMR23.SP240315","SG23","مرابحه عام دولت2-ش.خاص تمدن","NO","706","مرابحه عام دولت2-ش.خ تمدن0212","اراد23","IRB4SG2302C8","0.0","0","IRB4SG2302C1","17","4","0","0","","-'"
"69346390742938952","17","منسوجات","1711","آماده سازي و ريسندگي نخ، پارچه بافي","KHOI1","Khoy Textile","KHOI","نساجي‌خوي‌","NO","300","نساجي‌خوي‌","نخوي","IRO1KHOI0003","0.0","0","IRO1KHOI0001","N4","4","0","0","","بازار چهارم بورس"
"69375777591993444","58","ساير واسطه گريهاي مالي","5891","ليزينگ  مالي","RAZX1","Razi Leasing Co-R","RAZP","ليزينگ رازي","NO","404","ح . ليزينگ رازي","ولرازح","IRR7RAZP0107","0.0","0","IRR7RAZP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"69377916525018465","29","ماشين آلات و تجهيزات","2930","توليد وسايل خانگي","KHAX1","Pars Khazar-R","KHAZ","پارس‌ خزر","NO","400","ح . پارس‌ خزر","لخزرح","IRR1KHAZ0100","0.0","0","IRR1KHAZ0101","N2","5","0","0","","بازار دوم بورس"
"69399924050316081","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","TM031","Melli Mortgage1804","MELZ","تسهيلات مسكن بانك ملي ايران","NO","307","تسهيلات مسكن ب. ملي-فروردين97","تملي701","IRO6MELZ9713","0.0","0","IRO6MELZ9711","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"69446612239102459","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","KICZ1","Kimyagaran Chem.","KICZ","صنايع شيميايي كيمياگران امروز","NO","303","صنايع شيميايي كيمياگران امروز","شكام","IRO3KICZ0003","0.0","0","IRO3KICZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"69454539056549106","31","ماشين آلات و دستگاه‌هاي برقي","3150","توليد لامپ برقي و تجهيزات روشنايي","LAPS1","Pars Shahab","LAPS","لامپ‌  پارس‌ شهاب‌","NO","300","لامپ‌  پارس‌ شهاب‌","بشهاب","IRO1LAPS0006","0.0","0","IRO1LAPS0001","N2","5","0","0","","بازار دوم بورس"
"69456730984618304","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","GDRS1","Ghadir Invest.","GDRS","توسعه سرمايه و صنعت غدير","NO","300","توسعه سرمايه و صنعت غدير","سغدير","IRO1GDRS0008","0.0","0","IRO1GDRS0001","N2","5","0","0","","بازار دوم بورس"
"69465793209205703","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MK361","BANK MASKAN","MSKZ","بانك مسكن","NO","303","امتياز تسهيلات مسكن شهريور 92","تسه9206","IRO3MSZ92060","0.0","0","IRO3MSZ92061","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"69472361926040823","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","ISTP1","Isatis Pooya","ISTP","سرمايه گذاري ايساتيس پويا","NO","309","سرمايه گذاري ايساتيس پويا","ويسا","IRO7ISTP0004","0.0","0","IRO7ISTP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
